Question,Location Code,Location Name,Answer,Count
Number of Females in Household,173,Lugulu,10,0
Number of Females in Household,173,Lugulu,12,0
Number of Females in Household,173,Lugulu,18,0
Number of Females in Household,173,Lugulu,5,42
Number of Females in Household,173,Lugulu,3,140
Number of Females in Household,173,Lugulu,16,0
Number of Females in Household,173,Lugulu,9,6
Number of Females in Household,173,Lugulu,22,0
Number of Females in Household,173,Lugulu,21,0
Number of Females in Household,173,Lugulu,19,0
Number of Females in Household,173,Lugulu,23,0
Number of Females in Household,173,Lugulu,4,113
Number of Females in Household,171,Makurugusi,,12
Number of Females in Household,171,Makurugusi,25,0
Number of Females in Household,171,Makurugusi,13,0
Number of Females in Household,171,Makurugusi,20,0
Number of Females in Household,171,Makurugusi,6,300
Number of Females in Household,171,Makurugusi,8,60
Number of Females in Household,171,Makurugusi,14,5
Number of Females in Household,171,Makurugusi,11,0
Number of Females in Household,171,Makurugusi,24,0
Number of Females in Household,171,Makurugusi,17,0
Number of Females in Household,171,Makurugusi,15,0
Number of Females in Household,171,Makurugusi,7,145
Number of Females in Household,171,Makurugusi,2,947
Number of Females in Household,171,Makurugusi,1,394
Number of Females in Household,171,Makurugusi,10,30
Number of Females in Household,171,Makurugusi,12,15
Number of Females in Household,171,Makurugusi,18,14
Number of Females in Household,171,Makurugusi,5,526
Number of Females in Household,171,Makurugusi,3,1074
Number of Females in Household,171,Makurugusi,16,0
Number of Females in Household,171,Makurugusi,9,61
Number of Females in Household,171,Makurugusi,22,0
Number of Females in Household,171,Makurugusi,21,0
Number of Females in Household,171,Makurugusi,19,0
Number of Females in Household,171,Makurugusi,23,0
Number of Females in Household,171,Makurugusi,4,801
Number of Females in Household,123,Nyakafulu,,10
Number of Females in Household,123,Nyakafulu,25,0
Number of Females in Household,123,Nyakafulu,13,0
Number of Females in Household,123,Nyakafulu,20,0
Number of Females in Household,123,Nyakafulu,6,71
Number of Females in Household,123,Nyakafulu,8,47
Number of Females in Household,123,Nyakafulu,14,0
Number of Females in Household,123,Nyakafulu,11,0
Number of Females in Household,123,Nyakafulu,24,0
Number of Females in Household,123,Nyakafulu,17,0
Number of Females in Household,123,Nyakafulu,15,0
Number of Females in Household,123,Nyakafulu,7,113
Number of Females in Household,123,Nyakafulu,2,314
Number of Females in Household,123,Nyakafulu,1,114
Number of Females in Household,123,Nyakafulu,10,0
Number of Females in Household,123,Nyakafulu,12,0
Number of Females in Household,123,Nyakafulu,18,0
Number of Females in Household,123,Nyakafulu,5,158
Number of Females in Household,123,Nyakafulu,3,314
Number of Females in Household,123,Nyakafulu,16,0
Number of Females in Household,123,Nyakafulu,9,12
Number of Females in Household,123,Nyakafulu,22,0
Number of Females in Household,123,Nyakafulu,21,0
Number of Females in Household,123,Nyakafulu,19,0
Number of Females in Household,123,Nyakafulu,23,0
Number of Females in Household,123,Nyakafulu,4,263
Number of Females in Household,421,Ruhanga,,0
Number of Females in Household,421,Ruhanga,25,0
Number of Females in Household,421,Ruhanga,13,0
Number of Females in Household,421,Ruhanga,20,0
Number of Females in Household,421,Ruhanga,6,4
Number of Females in Household,421,Ruhanga,8,1
Number of Females in Household,421,Ruhanga,14,0
Number of Females in Household,421,Ruhanga,11,0
Number of Females in Household,421,Ruhanga,24,0
Number of Females in Household,421,Ruhanga,17,0
Number of Females in Household,421,Ruhanga,15,0
Number of Females in Household,421,Ruhanga,7,0
Number of Females in Household,421,Ruhanga,2,7
Number of Females in Household,421,Ruhanga,1,1
Number of Females in Household,421,Ruhanga,10,0
Number of Females in Household,421,Ruhanga,12,0
Number of Females in Household,421,Ruhanga,18,0
Number of Females in Household,421,Ruhanga,5,5
Number of Females in Household,421,Ruhanga,3,4
Number of Females in Household,421,Ruhanga,16,0
Number of Females in Household,421,Ruhanga,9,0
Number of Females in Household,421,Ruhanga,22,0
Number of Females in Household,421,Ruhanga,21,0
Number of Females in Household,421,Ruhanga,19,0
Number of Females in Household,421,Ruhanga,23,0
Number of Females in Household,421,Ruhanga,4,3
Number of Females in Household,241,Nyakamwaga,,21
Number of Females in Household,241,Nyakamwaga,25,0
Number of Females in Household,241,Nyakamwaga,13,0
Number of Females in Household,241,Nyakamwaga,20,0
Number of Females in Household,241,Nyakamwaga,6,112
Number of Females in Household,241,Nyakamwaga,8,48
Number of Females in Household,241,Nyakamwaga,14,29
Number of Females in Household,241,Nyakamwaga,11,12
Number of Females in Household,241,Nyakamwaga,24,0
Number of Females in Household,241,Nyakamwaga,17,0
Number of Females in Household,241,Nyakamwaga,15,0
Number of Females in Household,241,Nyakamwaga,7,57
Number of Females in Household,241,Nyakamwaga,2,507
Number of Females in Household,241,Nyakamwaga,1,172
Number of Females in Household,241,Nyakamwaga,10,7
Number of Females in Household,241,Nyakamwaga,12,5
Number of Females in Household,241,Nyakamwaga,18,0
Number of Females in Household,241,Nyakamwaga,5,209
Number of Females in Household,241,Nyakamwaga,3,447
Number of Females in Household,241,Nyakamwaga,16,0
Number of Females in Household,241,Nyakamwaga,9,35
Number of Females in Household,241,Nyakamwaga,22,0
Number of Females in Household,241,Nyakamwaga,21,0
Number of Females in Household,241,Nyakamwaga,19,0
Number of Females in Household,241,Nyakamwaga,23,0
Number of Females in Household,241,Nyakamwaga,4,332
Number of Females in Household,143,Matui,,10
Number of Females in Household,143,Matui,25,0
Number of Females in Household,143,Matui,13,5
Number of Females in Household,143,Matui,20,0
Number of Females in Household,143,Matui,6,85
Number of Females in Household,143,Matui,8,11
Number of Females in Household,143,Matui,14,0
Number of Females in Household,143,Matui,11,11
Number of Females in Household,143,Matui,24,0
Number of Females in Household,143,Matui,17,0
Number of Females in Household,143,Matui,15,0
Number of Females in Household,143,Matui,7,29
Number of Females in Household,143,Matui,2,228
Number of Females in Household,143,Matui,1,83
Number of Females in Household,143,Matui,10,8
Number of Females in Household,143,Matui,12,0
Number of Females in Household,143,Matui,18,0
Number of Females in Household,143,Matui,5,105
Number of Females in Household,143,Matui,3,288
Number of Females in Household,143,Matui,16,0
Number of Females in Household,143,Matui,9,7
Number of Females in Household,143,Matui,22,0
Number of Females in Household,143,Matui,21,0
Number of Females in Household,143,Matui,19,0
Number of Females in Household,143,Matui,23,0
Number of Females in Household,143,Matui,4,224
Number of Females in Household,381,Buganguzi,,0
Number of Females in Household,381,Buganguzi,25,0
Number of Females in Household,381,Buganguzi,13,0
Number of Females in Household,381,Buganguzi,20,0
Number of Females in Household,381,Buganguzi,6,0
Number of Females in Household,381,Buganguzi,8,0
Number of Females in Household,381,Buganguzi,14,0
Number of Females in Household,381,Buganguzi,11,0
Number of Females in Household,381,Buganguzi,24,0
Number of Females in Household,381,Buganguzi,17,0
Number of Females in Household,381,Buganguzi,15,0
Number of Females in Household,381,Buganguzi,7,6
Number of Females in Household,381,Buganguzi,2,3
Number of Females in Household,381,Buganguzi,1,9
Number of Females in Household,381,Buganguzi,10,0
Number of Females in Household,381,Buganguzi,12,0
Number of Females in Household,381,Buganguzi,18,0
Number of Females in Household,381,Buganguzi,5,5
Number of Females in Household,381,Buganguzi,3,5
Number of Females in Household,381,Buganguzi,16,0
Number of Females in Household,381,Buganguzi,9,0
Number of Females in Household,381,Buganguzi,22,0
Number of Females in Household,381,Buganguzi,21,0
Number of Females in Household,381,Buganguzi,19,0
Number of Females in Household,381,Buganguzi,23,0
Number of Females in Household,381,Buganguzi,4,10
Number of Females in Household,142,Rwamishenye,,3
Number of Females in Household,142,Rwamishenye,25,0
Number of Females in Household,142,Rwamishenye,13,0
Number of Females in Household,142,Rwamishenye,20,0
Number of Females in Household,142,Rwamishenye,6,52
Number of Females in Household,142,Rwamishenye,8,8
Number of Females in Household,142,Rwamishenye,14,0
Number of Females in Household,142,Rwamishenye,11,4
Number of Females in Household,142,Rwamishenye,24,0
Number of Females in Household,142,Rwamishenye,17,0
Number of Females in Household,142,Rwamishenye,15,0
Number of Females in Household,142,Rwamishenye,7,34
Number of Females in Household,142,Rwamishenye,2,236
Number of Females in Household,142,Rwamishenye,1,95
Number of Females in Household,142,Rwamishenye,10,4
Number of Females in Household,142,Rwamishenye,12,0
Number of Females in Household,142,Rwamishenye,18,0
Number of Females in Household,142,Rwamishenye,5,118
Number of Females in Household,142,Rwamishenye,3,304
Number of Females in Household,142,Rwamishenye,16,0
Number of Females in Household,142,Rwamishenye,9,4
Number of Females in Household,142,Rwamishenye,22,0
Number of Females in Household,142,Rwamishenye,21,0
Number of Females in Household,142,Rwamishenye,19,0
Number of Females in Household,142,Rwamishenye,23,0
Number of Females in Household,142,Rwamishenye,4,137
Number of Females in Household,151,Mwabusalu,,15
Number of Females in Household,151,Mwabusalu,25,0
Number of Females in Household,151,Mwabusalu,13,0
Number of Females in Household,151,Mwabusalu,20,0
Number of Females in Household,151,Mwabusalu,6,301
Number of Females in Household,151,Mwabusalu,8,55
Number of Females in Household,151,Mwabusalu,14,0
Number of Females in Household,151,Mwabusalu,11,47
Number of Females in Household,151,Mwabusalu,24,0
Number of Females in Household,151,Mwabusalu,17,0
Number of Females in Household,151,Mwabusalu,15,12
Number of Females in Household,151,Mwabusalu,7,153
Number of Females in Household,151,Mwabusalu,2,1057
Number of Females in Household,151,Mwabusalu,1,401
Number of Females in Household,151,Mwabusalu,10,24
Number of Females in Household,151,Mwabusalu,12,13
Number of Females in Household,151,Mwabusalu,18,0
Number of Females in Household,151,Mwabusalu,5,587
Number of Females in Household,151,Mwabusalu,3,1162
Number of Females in Household,151,Mwabusalu,16,0
Number of Females in Household,151,Mwabusalu,9,80
Number of Females in Household,151,Mwabusalu,22,0
Number of Females in Household,151,Mwabusalu,21,15
Number of Females in Household,151,Mwabusalu,19,0
Number of Females in Household,151,Mwabusalu,23,0
Number of Females in Household,151,Mwabusalu,4,820
Number of Females in Household,172,Magu Mjini,,2
Number of Females in Household,172,Magu Mjini,25,0
Number of Females in Household,172,Magu Mjini,13,0
Number of Females in Household,172,Magu Mjini,20,0
Number of Females in Household,172,Magu Mjini,6,17
Number of Females in Household,172,Magu Mjini,8,0
Number of Females in Household,172,Magu Mjini,14,0
Number of Females in Household,172,Magu Mjini,11,0
Number of Females in Household,172,Magu Mjini,24,0
Number of Females in Household,172,Magu Mjini,17,0
Number of Females in Household,172,Magu Mjini,15,0
Number of Females in Household,172,Magu Mjini,7,8
Number of Females in Household,172,Magu Mjini,2,269
Number of Females in Household,172,Magu Mjini,1,89
Number of Females in Household,172,Magu Mjini,10,0
Number of Females in Household,172,Magu Mjini,12,0
Number of Females in Household,172,Magu Mjini,18,0
Number of Females in Household,172,Magu Mjini,5,57
Number of Females in Household,172,Magu Mjini,3,192
Number of Females in Household,172,Magu Mjini,16,0
Number of Females in Household,172,Magu Mjini,9,5
Number of Females in Household,172,Magu Mjini,22,0
Number of Females in Household,172,Magu Mjini,21,0
Number of Females in Household,172,Magu Mjini,19,0
Number of Females in Household,172,Magu Mjini,23,0
Number of Females in Household,172,Magu Mjini,4,137
